,artist,artist_name,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name
4580,Marvin Gaye,Marvin Gaye,1972,0.295,0.229,7,-11.304,1,0.0313,0.585,0.46,0.262,0.308,164.332,Cadillac Interlude/Cleo's Apartment - Trouble Man Original Film Score
4581,Marvin Gaye,Marvin Gaye,1972,0.341,0.148,5,-13.525,1,0.0378,0.78,0.157,0.113,0.0398,63.209,Man Tied Up/Jimmy's West/Conversation With Cleo - Trouble Man Original Film Score
4582,Marvin Gaye,Marvin Gaye,1972,0.278,0.169,2,-12.788,1,0.0507,0.57,0.395,0.0557,0.108,180.47,Crap Game (A.K.A. The Break In)/Getting Rid Of Body/Talking To Angel - Trouble Man Original Film Score
4583,Marvin Gaye,Marvin Gaye,1972,0.331,0.068,2,-19.819,0,0.0428,0.984,0.952,0.111,0.0693,73.055,Outside Police Station - Trouble Man Original Film Score
4584,Marvin Gaye,Marvin Gaye,1972,0.471,0.31,7,-11.764,0,0.0668,0.363,0.813,0.262,0.27,110.732,Bowling Alley Parking Lot - Trouble Man Original Film Score
4585,Marvin Gaye,Marvin Gaye,1972,0.615,0.55,7,-12.27,0,0.0316,0.746,0.2,0.179,0.866,128.24,Stick Up - Trouble Man Original Film Score
4586,Marvin Gaye,Marvin Gaye,1972,0.332,0.284,7,-16.489,1,0.0471,0.8,0.656,0.148,0.141,69.877,Cleaners/Cleo - Trouble Man Original Film Score
4587,Marvin Gaye,Marvin Gaye,1972,0.669,0.755,8,-11.027,1,0.0357,0.00806,0.859,0.104,0.942,104.432,Closing Jimmy's - Trouble Man Original Film Score
4588,Marvin Gaye,Marvin Gaye,1972,0.531,0.193,3,-17.201,1,0.0373,0.938,0.492,0.186,0.127,76.416,Police Break In - Trouble Man Original Film Score
4589,Marvin Gaye,Marvin Gaye,1972,0.593,0.477,9,-18.696,0,0.368,0.75,0.674,0.103,0.0331,113.242,"""T"" Cleans Up/Police Station - Trouble Man Original Film Score"
4590,Marvin Gaye,Marvin Gaye,1972,0.617,0.239,2,-14.097,0,0.043,0.574,0.0582,0.162,0.0687,135.855,"Packing Up/Jimmy Gets Worked/Saying Goodbye/""T"" Breaks In/Movie Theater - Trouble Man Original Film Score"
4591,Marvin Gaye,Marvin Gaye,1972,0.752,0.692,5,-12.674,1,0.0454,0.675,0.828,0.0831,0.699,84.276,Car Ride/Looking For Pete - Trouble Man Original Film Score
4592,Marvin Gaye,Marvin Gaye,1972,0.404,0.231,0,-9.377,0,0.0337,0.796,0.879,0.299,0.322,136.219,Parking Garage/Elevator - Trouble Man Original Film Score
4593,Marvin Gaye,Marvin Gaye,1972,0.722,0.651,1,-9.177,0,0.0355,0.1,0.261,0.304,0.571,136.073,Penthouse - Trouble Man Original Film Score
4594,Marvin Gaye,Marvin Gaye,1972,0.654,0.749,0,-14.336,0,0.0659,0.707,0.947,0.038,0.361,84.316,Getting Pete - Trouble Man Original Film Score
4595,Marvin Gaye,Marvin Gaye,1972,0.271,0.27,7,-9.171,0,0.0319,0.675,0.792,0.343,0.359,89.198,"My Name Is ""T""/End Credits - Trouble Man Original Film Score"
4596,Marvin Gaye,Marvin Gaye,1972,0.256,0.181,5,-16.927,0,0.0383,0.812,0.641,0.0911,0.0381,128.779,"""T"" At The Cross - Trouble Man Original Film Score"
4597,Marvin Gaye,Marvin Gaye,1972,0.519,0.539,9,-9.873,0,0.0362,0.701,0.803,0.682,0.503,109.851,Main Theme From Trouble Man - 2
4598,Marvin Gaye,Marvin Gaye,1972,0.757,0.834,5,-10.572,0,0.0373,0.195,0.85,0.0992,0.909,105.902,"""T"" Plays It Cool"
4599,Marvin Gaye,Marvin Gaye,1972,0.425,0.15,2,-13.963,0,0.0309,0.973,0.738,0.349,0.101,102.204,Poor Abbey Walsh
4600,Marvin Gaye,Marvin Gaye,1972,0.599,0.221,0,-14.35,0,0.0416,0.945,0.619,0.161,0.161,68.221,The Break In (Police Shoot Big)
4601,Marvin Gaye,Marvin Gaye,1972,0.406,0.173,0,-14.871,0,0.0338,0.888,0.91,0.456,0.181,139.388,Cleo's Apartment
4602,Marvin Gaye,Marvin Gaye,1972,0.686,0.352,9,-12.327,0,0.0323,0.767,0.0185,0.0992,0.502,107.129,Trouble Man
4603,Marvin Gaye,Marvin Gaye,1972,0.148,0.176,7,-14.058,0,0.0321,0.951,0.91,0.0697,0.157,137.73,Theme From Trouble Man
4604,Marvin Gaye,Marvin Gaye,1972,0.69,0.653,2,-9.445,1,0.0482,0.0756,0.702,0.0317,0.683,89.487,"""T"" Stands For Trouble"
4605,Marvin Gaye,Marvin Gaye,1972,0.342,0.439,9,-10.773,0,0.0306,0.783,0.644,0.167,0.562,105.096,Main Theme From Trouble Man - 1
4606,Marvin Gaye,Marvin Gaye,1972,0.284,0.123,5,-16.998,0,0.0337,0.984,0.703,0.23,0.0521,98.476,Life Is A Gamble
4607,Marvin Gaye,Marvin Gaye,1972,0.158,0.172,7,-15.585,1,0.0311,0.785,0.214,0.315,0.0761,88.242,Deep In It
4608,Marvin Gaye,Marvin Gaye,1972,0.395,0.387,2,-11.932,0,0.0324,0.331,0.289,0.468,0.342,130.997,"Don't Mess With Mister ""T"""
4609,Marvin Gaye,Marvin Gaye,1972,0.358,0.28,7,-13.446,0,0.0345,0.927,0.667,0.12,0.58,142.806,"There Goes Mister ""T"""
4610,Marvin Gaye,Marvin Gaye,1971,0.283,0.716,1,-9.632,0,0.0986,0.447,0,0.399,0.828,201.96,What's Going On
4611,Marvin Gaye,Marvin Gaye,1971,0.461,0.672,5,-10.699,0,0.0401,0.565,0.313,0.239,0.701,97.651,What's Happening Brother
4612,Marvin Gaye,Marvin Gaye,1971,0.383,0.417,7,-12.155,0,0.0316,0.83,0.00154,0.2,0.584,109.319,Flyin' High (In The Friendly Sky)
4613,Marvin Gaye,Marvin Gaye,1971,0.306,0.574,9,-10.632,0,0.0426,0.694,0.000112,0.713,0.537,106.342,Save The Children
4614,Marvin Gaye,Marvin Gaye,1971,0.551,0.815,0,-9.631,0,0.0681,0.763,0,0.729,0.789,99.092,God Is Love
4615,Marvin Gaye,Marvin Gaye,1971,0.498,0.634,6,-12.16,0,0.0475,0.328,0.748,0.0962,0.515,93.161,Mercy Mercy Me (The Ecology)
4616,Marvin Gaye,Marvin Gaye,1971,0.538,0.608,2,-11.069,0,0.0308,0.242,0.017,0.372,0.555,113.657,Right On
4617,Marvin Gaye,Marvin Gaye,1971,0.235,0.255,0,-14.447,1,0.0353,0.267,1.2E-05,0.122,0.0966,71.93,Wholy Holy
4618,Marvin Gaye,Marvin Gaye,1971,0.63,0.455,1,-13.667,1,0.0322,0.792,0.132,0.133,0.645,94.08,Inner City Blues (Make Me Wanna Holler)
4619,Marvin Gaye,Marvin Gaye,1970,0.657,0.568,10,-9.895,1,0.0279,0.478,0,0.101,0.941,96.67,Gonna Give Her All The Love I've Got
4620,Marvin Gaye,Marvin Gaye,1970,0.403,0.319,0,-7.746,1,0.0286,0.752,1.21E-06,0.113,0.386,135.47,Yesterday
4621,Marvin Gaye,Marvin Gaye,1970,0.456,0.55,0,-8.802,1,0.0354,0.42,0,0.143,0.743,179.304,Groovin' - Stereo Version
4622,Marvin Gaye,Marvin Gaye,1970,0.555,0.733,5,-8.818,1,0.0312,0.0315,0,0.0957,0.826,99.236,I Wish It Would Rain - Stereo Version
4623,Marvin Gaye,Marvin Gaye,1970,0.722,0.511,10,-9.772,0,0.0309,0.23,5.68E-06,0.0855,0.881,110.687,That's The Way Love Is
4624,Marvin Gaye,Marvin Gaye,1970,0.634,0.878,0,-6.99,1,0.0604,0.13,0,0.0426,0.606,104.696,How Can I Forget - Stereo Version
4625,Marvin Gaye,Marvin Gaye,1970,0.367,0.419,10,-11.327,1,0.0277,0.355,0.000114,0.588,0.465,93.659,"Abraham, Martin & John"
4626,Marvin Gaye,Marvin Gaye,1970,0.77,0.776,0,-8.407,1,0.0418,0.157,5.11E-05,0.129,0.898,105.331,Gonna Keep On Tryin' Till I Win Your Love
4627,Marvin Gaye,Marvin Gaye,1970,0.536,0.654,0,-8.317,1,0.0392,0.169,0,0.113,0.906,85.003,No Time For Tears
4628,Marvin Gaye,Marvin Gaye,1970,0.636,0.69,5,-9.166,1,0.047,0.309,0,0.735,0.814,131.003,Cloud Nine
4629,Marvin Gaye,Marvin Gaye,1970,0.709,0.801,5,-7.005,0,0.0362,0.155,2.79E-06,0.0622,0.959,124.764,Don't You Miss Me A Little Bit Baby
4630,Marvin Gaye,Marvin Gaye,1970,0.776,0.83,5,-5.624,0,0.0357,0.358,0,0.0482,0.97,126.341,So Long
4631,Marvin Gaye,Marvin Gaye,1969,0.751,0.385,6,-11.716,1,0.0349,0.115,0,0.069,0.862,117.748,Too Busy Thinking About My Baby - Single Version / Mono
4632,Marvin Gaye,Marvin Gaye,1969,0.604,0.516,0,-12.033,1,0.0362,0.212,0,0.258,0.87,128.768,This Magic Moment
4633,Marvin Gaye,Marvin Gaye,1969,0.738,0.465,10,-10.72,0,0.0323,0.17,5.29E-06,0.0747,0.901,110.643,That's The Way Love Is
4634,Marvin Gaye,Marvin Gaye,1969,0.634,0.57,3,-10.466,0,0.0558,0.116,0,0.0552,0.759,103.295,The End Of Our Road
4635,Marvin Gaye,Marvin Gaye,1969,0.644,0.548,8,-11.235,1,0.0338,0.148,5.96E-06,0.0804,0.824,111.595,Seek And You Shall Find
4636,Marvin Gaye,Marvin Gaye,1969,0.532,0.53,5,-9.39,1,0.0361,0.205,9.45E-06,0.244,0.812,86.305,Memories
4637,Marvin Gaye,Marvin Gaye,1969,0.591,0.747,5,-9.739,1,0.0329,0.268,1.89E-06,0.041,0.871,131.431,Only A Lonely Man Would Know
4638,Marvin Gaye,Marvin Gaye,1969,0.757,0.534,3,-11.462,0,0.0324,0.149,0,0.0468,0.964,132.617,It's A Bitter Pill To Swallow
4639,Marvin Gaye,Marvin Gaye,1969,0.684,0.592,10,-9.339,1,0.0689,0.283,0,0.0874,0.649,111.592,More Than A Heart Can Stand
4640,Marvin Gaye,Marvin Gaye,1969,0.758,0.572,6,-10.737,1,0.0313,0.0927,0.00219,0.152,0.896,120.779,Try My True Love
4641,Marvin Gaye,Marvin Gaye,1969,0.7,0.624,6,-10.463,1,0.0622,0.208,0,0.106,0.939,100.482,I Got To Get To California
4642,Marvin Gaye,Marvin Gaye,1969,0.714,0.462,8,-10.085,1,0.0341,0.0165,0,0.242,0.545,118.238,It Don't Take Much To Keep Me
4643,Marvin Gaye,Marvin Gaye,1969,0.505,0.605,5,-11.028,0,0.0687,0.279,0,0.171,0.713,200.475,Good Lovin' Ain't Easy To Come By
4644,Marvin Gaye,Marvin Gaye,1969,0.414,0.581,11,-10.558,1,0.0404,0.0474,2.35E-06,0.486,0.861,201.178,California Soul
4645,Marvin Gaye,Marvin Gaye,1969,0.471,0.43,5,-10.962,1,0.0319,0.162,0,0.115,0.66,129.006,Love Woke Me Up This Morning
4646,Marvin Gaye,Marvin Gaye,1969,0.663,0.567,11,-10.34,1,0.0341,0.126,8.82E-06,0.246,0.784,120.048,This Poor Heart Of Mine
4647,Marvin Gaye,Marvin Gaye,1969,0.775,0.412,10,-14.279,1,0.0324,0.137,0.00131,0.115,0.759,103.41,I'm Your Puppet
4648,Marvin Gaye,Marvin Gaye,1969,0.673,0.446,1,-11.915,1,0.0424,0.27,0,0.161,0.718,129.801,The Onion Song
4649,Marvin Gaye,Marvin Gaye,1969,0.747,0.463,5,-11.208,0,0.0358,0.673,0,0.0572,0.849,126.965,What You Gave Me
4650,Marvin Gaye,Marvin Gaye,1969,0.655,0.601,5,-10.698,1,0.0349,0.0416,1.26E-05,0.0436,0.666,111.401,Baby I Need Your Loving
4651,Marvin Gaye,Marvin Gaye,1969,0.437,0.362,6,-12.355,1,0.0411,0.0971,0,0.0488,0.812,205.327,I Can't Believe You Love Me
4652,Marvin Gaye,Marvin Gaye,1969,0.71,0.432,5,-12.744,1,0.0432,0.431,0.00013,0.162,0.789,137.478,How You Gonna Keep It (After You Get It)
4653,Marvin Gaye,Marvin Gaye,1969,0.736,0.454,10,-10.323,1,0.0276,0.104,0,0.338,0.675,111.311,"More, More, More"
4654,Marvin Gaye,Marvin Gaye,1969,0.663,0.478,7,-10.47,0,0.0454,0.137,0,0.269,0.656,108.373,Satisfied Feelin'
4655,Marvin Gaye,Marvin Gaye,1968,0.605,0.561,10,-10.951,1,0.0706,0.11,3.15E-06,0.0582,0.616,105.346,You
4656,Marvin Gaye,Marvin Gaye,1968,0.546,0.515,7,-10.568,0,0.0309,0.0327,0,0.697,0.8,121.773,Tear It On Down
4657,Marvin Gaye,Marvin Gaye,1968,0.623,0.638,7,-10.711,1,0.0612,0.0792,0,0.121,0.654,101.417,Chained
4658,Marvin Gaye,Marvin Gaye,1968,0.711,0.362,3,-10.851,0,0.0381,0.272,0,0.127,0.616,117.287,I Heard It Through The Grapevine
4659,Marvin Gaye,Marvin Gaye,1968,0.619,0.616,8,-10.987,1,0.0431,0.186,9.46E-06,0.0488,0.92,134.643,At Last (I Found A Love)
4660,Marvin Gaye,Marvin Gaye,1968,0.588,0.473,5,-11.851,1,0.0446,0.796,0,0.554,0.598,128.239,Some Kind Of Wonderful
4661,Marvin Gaye,Marvin Gaye,1968,0.481,0.52,5,-11.342,1,0.0609,0.00199,0,0.441,0.378,103.732,Loving You Is Sweeter Than Ever
4662,Marvin Gaye,Marvin Gaye,1968,0.542,0.411,0,-11.431,1,0.039,0.023,0,0.0785,0.566,115.032,Change What You Can
4663,Marvin Gaye,Marvin Gaye,1968,0.663,0.525,10,-10.327,0,0.0307,0.118,0,0.104,0.733,110.354,It's Love I Need
4664,Marvin Gaye,Marvin Gaye,1968,0.477,0.67,11,-9.627,0,0.0359,0.0239,0,0.0943,0.662,82.333,Every Now And Then
4665,Marvin Gaye,Marvin Gaye,1968,0.442,0.519,5,-9.778,1,0.0455,0.065,0,0.0808,0.929,211.905,You're What's Happening (In The World Today)
4666,Marvin Gaye,Marvin Gaye,1968,0.58,0.464,7,-11.334,1,0.0402,0.0228,0,0.0566,0.587,125.832,There Goes My Baby
4667,Marvin Gaye,Marvin Gaye,1968,0.606,0.52,8,-11.312,1,0.036,0.0356,0.000628,0.354,0.765,93.449,Ain't Nothing Like The Real Thing
4668,Marvin Gaye,Marvin Gaye,1968,0.595,0.588,10,-9.908,0,0.0294,0.141,0,0.203,0.685,102.113,Keep On Lovin' Me Honey
4669,Marvin Gaye,Marvin Gaye,1968,0.513,0.448,11,-11.074,0,0.0325,0.135,0,0.0678,0.172,97.63,You're All I Need To Get By
4670,Marvin Gaye,Marvin Gaye,1968,0.779,0.372,0,-11.231,0,0.0407,0.124,0.000427,0.135,0.796,109.752,Baby Don't Cha Worry
4671,Marvin Gaye,Marvin Gaye,1968,0.659,0.464,2,-9.775,0,0.0692,0.247,0,0.0839,0.545,106.712,You Ain't Livin' Till You're Lovin'
4672,Marvin Gaye,Marvin Gaye,1968,0.669,0.401,10,-11.348,0,0.0415,0.0808,1.32E-05,0.47,0.548,116.739,"Give In, You Just Can't Win"
4673,Marvin Gaye,Marvin Gaye,1968,0.728,0.548,1,-10.846,0,0.0488,0.223,0,0.14,0.633,111.968,When Love Comes Knocking At My Heart
4674,Marvin Gaye,Marvin Gaye,1968,0.63,0.494,3,-9.807,1,0.0301,0.206,0,0.0617,0.756,105.106,Come On And See Me
4675,Marvin Gaye,Marvin Gaye,1968,0.704,0.436,7,-9.951,0,0.0391,0.26,0,0.076,0.754,119.782,I Can't Help But Love You
4676,Marvin Gaye,Marvin Gaye,1968,0.659,0.45,5,-10.255,0,0.033,0.0759,1.53E-06,0.102,0.669,118.74,That's How It Is (Since You've Been Gone)
4677,Marvin Gaye,Marvin Gaye,1968,0.7,0.457,5,-10.058,0,0.0326,0.135,8.29E-05,0.083,0.49,108.982,I'll Never Stop Loving You Baby
4678,Marvin Gaye,Marvin Gaye,1968,0.742,0.437,3,-9.345,1,0.028,0.441,0,0.344,0.825,108.411,Memory Chest
4679,Marvin Gaye,Marvin Gaye,1967,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,Ain't No Mountain High Enough
4680,Marvin Gaye,Marvin Gaye,1967,0.672,0.526,9,-12.35,0,0.0416,0.141,0.00239,0.064,0.748,109.719,You've Got What It Takes
4681,Marvin Gaye,Marvin Gaye,1967,0.788,0.52,5,-11.92,0,0.0869,0.695,1.15E-05,0.0743,0.869,122.849,If I Could Build My Whole World Around You
4682,Marvin Gaye,Marvin Gaye,1967,0.675,0.456,4,-14.1,1,0.0308,0.0132,1.31E-05,0.35,0.731,106.979,Somethin’ Stupid
4683,Marvin Gaye,Marvin Gaye,1967,0.429,0.265,10,-14.701,1,0.0359,0.245,0,0.0884,0.663,203.018,Your Precious Love
4684,Marvin Gaye,Marvin Gaye,1967,0.734,0.465,8,-12.558,1,0.0328,0.315,1.96E-06,0.122,0.87,105.049,Hold Me Oh My Darling
4685,Marvin Gaye,Marvin Gaye,1967,0.551,0.667,3,-10.723,1,0.041,0.177,0,0.145,0.446,78.943,Two Can Have A Party
4686,Marvin Gaye,Marvin Gaye,1967,0.498,0.522,0,-13.629,0,0.0316,0.0771,0.000126,0.176,0.827,93.426,"Little Ole Boy, Little Ole Girl"
4687,Marvin Gaye,Marvin Gaye,1967,0.595,0.245,3,-14.76,1,0.033,0.253,1.15E-05,0.0687,0.364,78.955,If This World Were Mine
4688,Marvin Gaye,Marvin Gaye,1967,0.372,0.316,10,-14.092,1,0.0342,0.129,1.78E-05,0.134,0.605,178.232,Sad Wedding
4689,Marvin Gaye,Marvin Gaye,1967,0.291,0.306,2,-13.448,0,0.0319,0.614,0,0.0582,0.388,176.689,Give A Little Love
4690,Marvin Gaye,Marvin Gaye,1967,0.583,0.473,1,-13.032,1,0.0461,0.32,0,0.0722,0.631,110.613,Oh How I'd Miss You
4691,Marvin Gaye,Marvin Gaye,1966,0.523,0.48,3,-10.923,1,0.0492,0.214,0,0.0751,0.81,151.4,It Takes Two
4692,Marvin Gaye,Marvin Gaye,1966,0.274,0.219,8,-13.338,1,0.0362,0.318,0,0.0671,0.367,183.485,"I Love You, Yes I Do"
4693,Marvin Gaye,Marvin Gaye,1966,0.646,0.308,3,-13.595,1,0.0408,0.513,0,0.266,0.576,130.269,Baby I Need Your Loving
4694,Marvin Gaye,Marvin Gaye,1966,0.574,0.394,5,-12.602,1,0.0362,0.112,0,0.513,0.533,94.912,It's Got To Be A Miracle (This Thing Called Love)
4695,Marvin Gaye,Marvin Gaye,1966,0.579,0.363,0,-11.921,1,0.0341,0.229,0,0.336,0.512,121.531,Baby Say Yes
4696,Marvin Gaye,Marvin Gaye,1966,0.601,0.451,7,-11.888,1,0.0376,0.676,2.46E-05,0.481,0.598,118.526,What Good Am I Without You
4697,Marvin Gaye,Marvin Gaye,1966,0.521,0.252,5,-13.069,0,0.0355,0.233,0,0.517,0.628,103.425,Til There Was You
4698,Marvin Gaye,Marvin Gaye,1966,0.597,0.389,5,-12.141,0,0.0498,0.407,0,0.727,0.848,119.746,Love Fell On Me
4699,Marvin Gaye,Marvin Gaye,1966,0.428,0.205,0,-15.727,1,0.0296,0.221,1.73E-06,0.18,0.256,89.153,Secret Love
4700,Marvin Gaye,Marvin Gaye,1966,0.574,0.401,2,-14.443,1,0.0309,0.747,0,0.177,0.619,95.283,I Want You 'Round
4701,Marvin Gaye,Marvin Gaye,1966,0.595,0.36,0,-13.919,1,0.0279,0.703,0,0.369,0.4,106.008,Heaven Sent You I Know
4702,Marvin Gaye,Marvin Gaye,1966,0.556,0.325,5,-13.494,1,0.0283,0.562,0,0.307,0.557,103.626,When We're Together
4703,Marvin Gaye,Marvin Gaye,1966,0.728,0.579,2,-10.044,1,0.0331,0.219,0,0.0722,0.723,133.685,I'll Be Doggone
4704,Marvin Gaye,Marvin Gaye,1966,0.741,0.602,0,-10.458,1,0.0374,0.26,0,0.0951,0.837,130.102,Little Darling (I Need You)
4705,Marvin Gaye,Marvin Gaye,1966,0.52,0.606,0,-10.771,1,0.0321,0.161,0,0.298,0.922,92.961,Take This Heart Of Mine
4706,Marvin Gaye,Marvin Gaye,1966,0.683,0.631,5,-9.645,0,0.0305,0.308,0,0.329,0.913,121.698,Hey Diddle Diddle
4707,Marvin Gaye,Marvin Gaye,1966,0.512,0.616,9,-12.14,1,0.0347,0.239,0,0.2,0.92,82.833,One More Heartache
4708,Marvin Gaye,Marvin Gaye,1966,0.563,0.776,9,-9.391,1,0.0414,0.18,0,0.618,0.826,81.129,Ain't That Peculiar - Single Version
4709,Marvin Gaye,Marvin Gaye,1966,0.357,0.107,7,-17.602,0,0.0437,0.859,0.000947,0.0769,0.402,174.092,Night Life
4710,Marvin Gaye,Marvin Gaye,1966,0.56,0.321,0,-12.826,1,0.034,0.645,4.45E-06,0.602,0.515,123.273,You've Been A Long Time Coming
4711,Marvin Gaye,Marvin Gaye,1966,0.724,0.57,9,-9.46,0,0.07,0.286,0,0.22,0.723,116.039,Your Unchanging Love
4712,Marvin Gaye,Marvin Gaye,1966,0.578,0.277,4,-12.1,1,0.0251,0.224,1.25E-05,0.174,0.37,92.494,You're The One For Me
4713,Marvin Gaye,Marvin Gaye,1966,0.428,0.232,7,-14.313,0,0.03,0.127,0,0.252,0.332,75.543,I Worry 'Bout You
4714,Marvin Gaye,Marvin Gaye,1966,0.426,0.267,6,-12.123,0,0.0329,0.0878,0,0.366,0.232,100.245,One For My Baby (And One For The Road)
4715,Marvin Gaye,Marvin Gaye,1965,0.249,0.224,5,-12.869,0,0.0339,0.875,3.92E-05,0.135,0.153,115.616,Nature Boy - Original Mono LP Mix
4716,Marvin Gaye,Marvin Gaye,1965,0.194,0.427,0,-9.185,1,0.0333,0.781,0.000266,0.139,0.273,94.763,Ramblin Rose - Original Mono LP Mix
4717,Marvin Gaye,Marvin Gaye,1965,0.201,0.254,8,-11.94,1,0.0297,0.869,0.0065,0.102,0.175,92.947,Too Young - Original Mono LP Mix
4718,Marvin Gaye,Marvin Gaye,1965,0.221,0.209,1,-14.954,1,0.0325,0.857,0.000177,0.116,0.338,88.937,Pretend - Original Mono LP Mix
4719,Marvin Gaye,Marvin Gaye,1965,0.586,0.447,7,-11.113,0,0.039,0.829,0,0.124,0.713,76.791,Straighten Up And Fly Right - Original Mono LP Mix
4720,Marvin Gaye,Marvin Gaye,1965,0.265,0.228,3,-12.907,1,0.0311,0.914,6.6E-05,0.107,0.357,95.082,Mona Lisa - Original Mono LP Mix
4721,Marvin Gaye,Marvin Gaye,1965,0.345,0.282,6,-12.043,0,0.0269,0.318,0,0.275,0.223,81.692,Unforgettable - Original Mono LP Mix
4722,Marvin Gaye,Marvin Gaye,1965,0.464,0.355,8,-13.476,1,0.0338,0.73,3.47E-05,0.14,0.449,129.378,To The Ends Of The Earth - Original Mono LP Mix
4723,Marvin Gaye,Marvin Gaye,1965,0.415,0.313,5,-12.924,0,0.0434,0.886,3.75E-06,0.151,0.335,151.826,Sweet Lorraine - Original Mono LP Mix
4724,Marvin Gaye,Marvin Gaye,1965,0.53,0.242,7,-14.701,1,0.0399,0.846,1.5E-06,0.14,0.761,146.541,It's Only A Paper Moon - Original Mono LP Mix
4725,Marvin Gaye,Marvin Gaye,1965,0.617,0.453,5,-9.944,1,0.0304,0.665,0,0.195,0.669,107.909,Send For Me - Original Mono LP Mix
4726,Marvin Gaye,Marvin Gaye,1965,0.783,0.397,11,-13.607,1,0.0358,0.97,0.000707,0.106,0.588,122.348,Calypso Blues - Original Mono LP Mix
4727,Marvin Gaye,Marvin Gaye,1965,0.212,0.25,0,-13.622,1,0.0421,0.968,0.0404,0.375,0.178,78.535,"Unforgettable - Original California Version, Take 2"
4728,Marvin Gaye,Marvin Gaye,1965,0.726,0.335,10,-11.586,1,0.0931,0.709,0,0.0756,0.739,108.564,"Send For Me - Original Cali Version, Take 1"
4729,Marvin Gaye,Marvin Gaye,1965,0.722,0.327,5,-12.849,1,0.0548,0.67,0,0.0733,0.787,108.972,"Send For Me - Original Cali Version, Take 3"
4730,Marvin Gaye,Marvin Gaye,1965,0.476,0.297,1,-14.054,1,0.027,0.597,0.00757,0.153,0.402,96.923,Ramblin' Rose - Alternate Vocal
4731,Marvin Gaye,Marvin Gaye,1965,0.216,0.226,8,-13.457,1,0.0344,0.32,0.0015,0.127,0.164,93.46,"Too Young - Alternate Vocal, Take 1"
4732,Marvin Gaye,Marvin Gaye,1965,0.762,0.222,5,-13.419,1,0.104,0.692,0,0.342,0.591,109.466,"Send For Me - Alternate Vocal, Take 1"
4733,Marvin Gaye,Marvin Gaye,1965,0.513,0.409,5,-10.086,1,0.0253,0.432,0,0.131,0.614,96.104,The More I See You - Bonus Track
4734,Marvin Gaye,Marvin Gaye,1965,0.173,0.32,5,-10.795,1,0.0308,0.35,0,0.0807,0.379,80.762,I Wish You Love - Bonus Track
4735,Marvin Gaye,Marvin Gaye,1965,0.287,0.36,7,-9.869,1,0.0344,0.442,0,0.183,0.243,66.178,The End Of A Love Affair - Bonus Track
4736,Marvin Gaye,Marvin Gaye,1965,0.363,0.263,7,-11.477,1,0.0291,0.505,0,0.144,0.284,60.169,Violets For Your Furs - Bonus Track
4737,Marvin Gaye,Marvin Gaye,1965,0.388,0.404,5,-12.236,0,0.0423,0.368,0,0.297,0.593,129.771,So In Love - Bonus Track
4738,Marvin Gaye,Marvin Gaye,1965,0.328,0.243,7,-13.09,0,0.0318,0.468,5.23E-05,0.141,0.319,113.438,If I Had To Go - Bonus Track
4739,Marvin Gaye,Marvin Gaye,1965,0.266,0.417,10,-10.916,1,0.0304,0.396,0,0.258,0.384,185.992,You're All That Matter To Me - Bonus Track
4740,Marvin Gaye,Marvin Gaye,1965,0.283,0.423,2,-9.112,0,0.0331,0.508,0,0.125,0.196,95.527,Goodbye - Bonus Track
4741,Marvin Gaye,Marvin Gaye,1965,0.24,0.126,10,-17.845,0,0.037,0.813,1.69E-05,0.132,0.123,141.562,Nature Boy
4742,Marvin Gaye,Marvin Gaye,1965,0.171,0.265,0,-17.413,1,0.0336,0.0686,0,0.208,0.267,90.351,Ramblin Rose
4743,Marvin Gaye,Marvin Gaye,1965,0.166,0.186,8,-16.328,1,0.0333,0.46,7.24E-05,0.135,0.283,86.796,Too Young
4744,Marvin Gaye,Marvin Gaye,1965,0.399,0.106,1,-18.271,1,0.0344,0.752,0,0.156,0.263,87.847,Pretend
4745,Marvin Gaye,Marvin Gaye,1965,0.532,0.423,10,-13.97,1,0.0419,0.265,0,0.281,0.739,76.875,Straighten Up And Fly Right
4746,Marvin Gaye,Marvin Gaye,1965,0.185,0.184,3,-16.372,1,0.0336,0.841,3.53E-05,0.302,0.391,77.427,Mona Lisa
4747,Marvin Gaye,Marvin Gaye,1965,0.362,0.215,6,-14.881,0,0.0276,0.531,0,0.16,0.261,81.298,Unforgettable
4748,Marvin Gaye,Marvin Gaye,1965,0.426,0.367,8,-15.398,1,0.0405,0.453,0,0.133,0.539,128.952,To The Ends Of The Earth
4749,Marvin Gaye,Marvin Gaye,1965,0.459,0.227,5,-16.474,0,0.0447,0.511,0,0.272,0.337,102.42,Sweet Lorraine
4750,Marvin Gaye,Marvin Gaye,1965,0.342,0.302,7,-16.366,1,0.0469,0.0648,0,0.173,0.627,148.943,It's Only A Paper Moon
4751,Marvin Gaye,Marvin Gaye,1965,0.658,0.261,0,-15.035,1,0.0317,0.174,0,0.267,0.506,109.168,Send For Me
4752,Marvin Gaye,Marvin Gaye,1965,0.781,0.281,7,-19.358,1,0.0392,0.965,0.000171,0.108,0.585,122.086,Calypso Blues
